"","shift_day","study_member_id","date","time","time_point","single_stress","tlx_1","tlx_2","tlx_3","tlx_4","tlx_5","tlx_6","tlx_7","tlx_8","tlx_9","tlx_10","tlx_11","tlx_12","tps_1","tps_2","tps_3","tps_4","tps_5","tps_6","tps_7","tps_8","tps_9","tps_10","stressors_1","stressors_2","stressors_3","stressors_4","stressors_5","stressors_6","stressors_7","stressors_8","stressors_9","stressors_10","stressors_11","stressors_12","stressors_13","code_eval_1","code_eval_2","mayo_1","mayo_2","mayo_3","mayo_4","mayo_5","mayo_6","mayo_7","mayo_8","mayo_9","mayo_10","mayo_11","mayo_12","mayo_13","mayo_14","mayo_15","mayo_16","trust_1","trust_2","trust_3","trust_4","trust_5","trust_6","trust_7","trust_8","trust_9","trust_10","trust_11","trust_12","trust_13","trust_14","trust_15","trust_16","trust_17","trust_18","trust_19","trust_20","trust_21","belief_1","belief_2","belief_3","belief_4","belief_5","belief_6","belief_7","belief_8","belief_9","belief_10","belief_11","belief_12","belief_13","belief_14","belief_15","belief_16","belief_17","belief_18","mbi_1","mbi_2","shift_type","role","team","team_census","team_ppv","team_vaso","team_ecmo","team_renal","team_cardiac","red_pm_census","red_pm_ppv","red_pm_vaso","red_pm_ecmo","red_pm_renal","red_pm_cardiac","picu_census","admit_picu","transfer_picu","discharge_picu","beside_nurse_picu","tlx_individual","tlx_team","stressors_total","trust_prop_t","trust_perc_t","trust_coop_beh","trust_mon_beh","tps_transition","tps_action","tps_interpersonal","belief_process","belief_potency","mbi","mayo_total","HR_prop_missing","HR_Se","HR_AR","HR_Empath","HR_Driver","EDA_prop_missing","EDA_Se","EDA_AR","EDA_Empath","EDA_Driver"
"281","18",1573,"3/8/21",11:05:00,2,2,3,2,2,19,4,2,8,9,7,19,5,4,2,2,2,2,2,5,4,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.33333333333333,8.66666666666667,0,NA,NA,NA,NA,2,3.25,3,NA,NA,NA,NA,0.0834664259426429,0.000340370767121234,0.469741494984579,0.479893858981587,0.492969114747927,0.0827720297201583,0.000222157605870982,0.453377101946362,0.473947181855763,0.46842062986175
"282","18",2325,"3/8/21",11:07:00,2,3,8,6,8,18,8,6,15,15,0,16,2,2,4,5,5,4,4,4,4,3,4,3,0,1,1,0,0,0,0,1,0,0,0,0,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,8.33333333333333,4,NA,NA,NA,NA,4.66666666666667,4,3.33333333333333,NA,NA,NA,NA,0.0834664259426429,0.000340370767121234,0.505224380501971,0.518520497437465,0.50749863565012,0.0827720297201583,0.000222157605870982,0.730823355970443,0.732398545028987,0.733808674400579
"283","18",2535,"3/8/21",11:11:00,2,2,14,4,4,18,10,1,15,18,12,18,2,1,4,5,4,4,4,5,5,5,4,4,0,0,0,0,0,0,0,1,0,0,0,0,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,11,2,NA,NA,NA,NA,4.33333333333333,4.5,4.33333333333333,NA,NA,NA,NA,0.0834664259426429,0.000340370767121234,0.306022590857945,0.328404187355702,0.320555149190095,0.0827720297201583,0.000222157605870982,0.555132432881371,0.563680433621443,0.572835183807915
"284","18",2858,"3/8/21",14:24:00,2,5,10,6,6,14,12,8,15,14,14,13,4,11,4,3,3,1,2,3,3,3,3,3,0,1,0,0,1,0,1,0,0,0,0,0,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.33333333333333,11.8333333333333,4,NA,NA,NA,NA,3.33333333333333,2.25,3,NA,NA,NA,NA,0.0834664259426429,0.000340370767121234,0.268202352521162,0.272070979041627,0.277866623228238,0.0827720297201583,0.000222157605870982,0.838304668534142,0.854505869630292,0.849467542066241
"285","18",2325,"3/8/21",15:25:00,3,3,4,4,4,16,4,2,10,10,4,15,4,4,4,5,4,4,3,4,4,4,4,4,0,1,0,0,0,0,0,0,0,0,0,0,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.66666666666667,7.83333333333333,2,NA,NA,NA,NA,4.33333333333333,3.75,4,NA,NA,NA,NA,0,0.000147099676184954,0.471777430212322,0.479859797197609,0.479485247854992,0,2.18013776262262e-05,0.584226670613706,0.590605082525799,0.586088189279001
"286","18",2858,"3/8/21",16:12:00,3,4,5,8,6,12,9,10,9,9,9,9,8,8,2,2,2,2,2,3,3,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.33333333333333,8.66666666666667,1,NA,NA,NA,NA,2,2.5,2.66666666666667,NA,NA,NA,NA,0,0.000147099676184954,0.653644626468422,0.664556230314646,0.666665206052548,0,2.18013776262262e-05,0.900616460803823,0.905924148974862,0.909501241591963
"287","18",1573,"3/8/21",17:26:00,3,1,3,3,5,3,9,2,6,14,6,6,10,10,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.16666666666667,8.66666666666667,0,NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,0,0.000147099676184954,0.521021648141311,0.531287741238742,0.523865101934567,0,2.18013776262262e-05,0.475241533002729,0.486370168114635,0.478965399803724
"288","18",2535,"3/8/21",17:40:00,3,3,9,4,5,16,10,2,14,17,9,17,3,3,4,4,4,4,4,5,5,5,5,5,0,0,0,0,0,0,0,1,0,0,0,0,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.66666666666667,10.5,2,NA,NA,NA,NA,4,4.5,5,NA,NA,NA,NA,0,0.000147099676184954,0.30064058070598,0.303430946596135,0.309119159505024,0,2.18013776262262e-05,0.869612441823243,0.873730078136408,0.882074647077014
"289","18",2325,"3/8/21",19:33:00,4,4,8,4,4,18,8,4,15,10,4,16,3,3,3,4,4,3,3,3,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,5,6,7,6,6,7,1,1,6,6,6,7,1,1,6,2,2,1,9,10,7,10,10,10,10,10,10,9,4,5,4,4,5,4,5,4,4,4,"1","3","1",10,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.66666666666667,8.5,1,6,6.5,6.5,1.66666666666667,3.66666666666667,3.25,4.33333333333333,9.5,4.375,4,NA,0.00381917922366504,0.000825938958105914,0.362413544967692,0.37363660505578,0.381395267916584,0.00347198111242275,0.000130022993614945,0.0201515098605617,0.0440878979949504,0.023561074884229
"290","18",1573,"3/8/21",20:08:00,4,3,6,2,7,13,11,2,8,4,10,19,4,6,2,2,3,2,3,3,3,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,7,5,7,5,5,4,5,2,2,3,3,3,4,1,1,4,4,5,4,8,4,7,7,10,3,8,10,3,7,4,4,4,4,4,5,4,2,2,2,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,1,3,1,18,6.83333333333333,8.5,0,6.16666666666667,4.83333333333333,4.66666666666667,4.33333333333333,2.33333333333333,2.75,2.66666666666667,6.7,3.875,2,NA,0.00381917922366504,0.000825938958105914,0.482489435008047,0.503572923471809,0.485765518122481,0.00347198111242275,0.000130022993614945,0.613244884553362,0.619091230659621,0.63217151968789
"291","18",2858,"3/8/21",20:16:00,4,5,8,4,4,9,4,4,4,11,11,7,11,6,2,2,2,1,2,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,5,5,5,5,5,4,5,3,3,4,5,5,5,1,3,5,4,3,4,7,7,7,7,8,8,10,8,6,6,3,3,3,3,3,3,3,3,2,3,"1","3","3",10,4,4,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,8.33333333333333,1,4.66666666666667,4.66666666666667,5.33333333333333,3.66666666666667,2,2.25,3,7.4,3,2.5,NA,0.00381917922366504,0.000825938958105914,0.397649603488833,0.401771785176263,0.398899000742342,0.00347198111242275,0.000130022993614945,0.8263850693284,0.83003960879694,0.833002809103615
"292","18",2535,"3/8/21",20:32:00,4,2,9,6,3,16,8,1,8,8,1,19,2,0,4,4,4,4,4,5,4,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5,5,6,7,6,7,6,6,4,2,6,6,5,4,3,2,6,5,4,5,7,9,9,8,4,8,10,11,9,10,5,5,4,4,5,4,4,2,4,1,"1","3","2",10,4,2,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.16666666666667,6.33333333333333,1,6,5.83333333333333,5.33333333333333,4.66666666666667,4,4.25,4.66666666666667,8.5,4.125,2.5,NA,0.00381917922366504,0.000825938958105914,0.376733051657063,0.394439239853628,0.407360766776072,0.00347198111242275,0.000130022993614945,0.327466924649474,0.330210044873234,0.33469337864901
"293","19",2325,"3/9/21",07:04:00,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","19",1266,"3/9/21",07:10:00,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","19",2535,"3/9/21",07:11:00,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","19",2858,"3/9/21",09:53:00,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","19",1266,"3/9/21",11:17:00,2,3,2,5,3,15,5,4,16,11,4,18,3,4,3,3,3,1,3,4,4,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.66666666666667,9.33333333333333,0,NA,NA,NA,NA,3,3,3,NA,NA,NA,NA,0.0324977432122769,0.00084455502611154,0.37360288118158,0.379788549726274,0.393387170020059,0.0318033469897924,0.000216939999605172,0.176161854169055,0.179502965681082,0.178302088989148
"298","19",2325,"3/9/21",11:25:00,2,4,10,8,10,18,10,6,12,12,12,14,4,2,3,4,4,3,3,4,4,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3333333333333,9.33333333333333,1,NA,NA,NA,NA,3.66666666666667,3.5,3.66666666666667,NA,NA,NA,NA,0.0324977432122769,0.00084455502611154,0.446516110354512,0.469797270738149,0.454859607886941,0.0318033469897924,0.000216939999605172,0.542856557070191,0.546493757392407,0.549229624003393
"299","19",2858,"3/9/21",12:58:00,2,6,14,11,15,4,11,15,20,15,11,12,16,11,4,4,4,2,3,4,4,3,2,4,0,0,0,0,0,0,0,1,0,0,0,1,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6666666666667,14.1666666666667,3,NA,NA,NA,NA,4,3.25,3,NA,NA,NA,NA,0.0324977432122769,0.00084455502611154,0.134617252951639,0.14460648573844,0.141327850042648,0.0318033469897924,0.000216939999605172,0.762647424783459,0.77692749347869,0.783320170472004
"300","19",2535,"3/9/21",14:50:00,2,5,14,10,10,15,15,6,10,18,14,17,3,3,4,4,4,4,4,4,4,4,4,4,1,0,0,0,1,0,0,0,0,0,0,0,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6666666666667,10.8333333333333,3,NA,NA,NA,NA,4,4,4,NA,NA,NA,NA,0.0324977432122769,0.00084455502611154,0.276668658525187,0.288052557202757,0.292670235455972,0.0318033469897924,0.000216939999605172,0.522119707382408,0.542441531195685,0.53451386428332
"301","19",1266,"3/9/21",15:03:00,3,3,5,4,3,18,3,2,8,10,4,20,3,3,3,4,4,4,4,4,4,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.83333333333333,8,0,NA,NA,NA,NA,3.66666666666667,4,4.33333333333333,NA,NA,NA,NA,0,0.000104480052504066,0.409695997462272,0.410637455716496,0.421569043938849,0,5.64634386792259e-06,0.385784248374378,0.387886316984548,0.386930840901006
"302","19",2325,"3/9/21",15:05:00,3,2,10,6,2,16,6,2,10,14,3,15,3,2,4,4,4,3,3,4,4,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7.83333333333333,1,NA,NA,NA,NA,4,3.5,3,NA,NA,NA,NA,0,0.000104480052504066,0.493398313271046,0.503350095733328,0.497105221585463,0,5.64634386792259e-06,0.331654838189338,0.332811297681263,0.335138663038853
"303","19",2535,"3/9/21",17:19:00,3,3,14,9,11,16,10,3,13,16,4,17,2,2,4,4,4,4,4,4,4,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,9,1,NA,NA,NA,NA,4,4,4.33333333333333,NA,NA,NA,NA,0,0.000104480052504066,0.282945332827288,0.308702831143195,0.297879482878542,0,5.64634386792259e-06,0.649929619458017,0.660037950167026,0.651897034903714
"304","19",2858,"3/9/21",20:27:00,3,6,9,7,12,11,12,10,10,14,8,11,12,10,2,2,3,2,3,3,3,2,2,3,0,0,0,0,0,0,1,0,0,0,0,0,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1666666666667,10.8333333333333,2,NA,NA,NA,NA,2.33333333333333,2.75,2.33333333333333,NA,NA,NA,NA,0,0.000104480052504066,0.232791019036204,0.250855219878418,0.256991854068584,0,5.64634386792259e-06,0.700784759065659,0.703160312871355,0.709929338860619
"305","19",1266,"3/9/21",18:46:00,4,2,3,3,4,5,5,3,12,12,3,20,3,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,7,6,6,2,2,5,6,6,6,2,3,6,2,3,2,9,8,11,9,11,10,11,10,10,10,4,4,4,4,5,5,5,5,3,4,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,3,0,1,17,3.83333333333333,9,0,7,6,5.83333333333333,2.33333333333333,4,4,4,9.9,4.5,3.5,NA,0.0491632525519061,7.44978973551364e-06,0.312566047111516,0.320935074360888,0.320325279342611,0.0488160544406638,9.73443455193046e-07,0.413842782288966,0.448731132824633,0.437014154575922
"306","19",2535,"3/9/21",20:57:00,4,3,14,8,11,17,11,3,15,15,11,16,2,2,4,4,4,4,4,5,4,5,5,5,1,0,0,0,0,0,1,0,0,0,0,0,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,5,6,6,6,7,5,5,6,2,7,7,6,4,1,3,7,5,4,5,9,10,7,10,8,6,11,11,8,11,5,5,5,5,5,4,5,3,3,1,"1","3","2",11,4,2,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6666666666667,10.1666666666667,3,5.66666666666667,5.33333333333333,6,4.66666666666667,4,4.25,5,9.1,4.625,2,NA,0.0491632525519061,7.44978973551364e-06,0.308368044727686,0.317556572772742,0.317131781254166,0.0488160544406638,9.73443455193046e-07,0.602841946885521,0.640789751183598,0.632994127432625
"307","19",2858,"3/9/21",21:29:00,4,7,15,13,15,4,12,16,7,11,14,7,11,7,3,2,3,2,3,3,4,3,3,3,1,0,0,0,0,0,1,1,0,1,0,1,0,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,6,6,6,5,4,5,2,3,6,6,6,6,2,2,6,4,4,4,8,8,8,8,9,9,9,7,7,7,3,3,2,2,3,2,3,1,2,2,"1","3","3",10,5,3,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,9.5,5,5.5,5.16666666666667,6,4,2.66666666666667,3,3,8,2.375,2,NA,0.0491632525519061,7.44978973551364e-06,0.394754619313325,0.396471555634744,0.398000068085693,0.0488160544406638,9.73443455193046e-07,0.938677120541167,0.939544495098278,0.94233279233363
"308","19",2325,"3/9/21",22:02:00,4,5,12,12,10,16,15,5,13,14,10,16,4,3,4,4,5,3,3,4,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,5,5,6,6,5,6,1,2,6,6,4,6,1,2,5,5,2,2,9,7,7,8,10,8,10,10,6,8,4,4,4,5,5,4,4,4,4,4,"1","3","1",10,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6666666666667,10,1,5.66666666666667,6,5.66666666666667,3,4.33333333333333,3.25,3,8.3,4.25,4,NA,0.0491632525519061,7.44978973551364e-06,0.382238956975071,0.391392759077469,0.390898833163371,0.0488160544406638,9.73443455193046e-07,0.633131737384258,0.669816960781826,0.686541265546158
"309","20",1694,"3/11/21",19:35:00,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
